timestamp,symbol,enter,leave,scale
2026-07-18 00:00:00+00:00,AAPL,False,False,0.9912183748177827
2026-07-18 00:00:00+00:00,TSLA,False,False,1.0
2026-07-22 08:00:00+00:00,QQQ,False,False,1.0
2026-07-22 08:00:00+00:00,SPY,False,False,1.0
2026-07-22 08:00:00+00:00,AAPL,False,False,1.0
2026-07-22 12:00:00+00:00,QQQ,False,False,1.0
2026-07-22 12:00:00+00:00,SPY,False,False,1.0
2026-07-22 12:00:00+00:00,AAPL,False,False,1.0
2026-07-22 12:00:00+00:00,TSLA,False,False,0.7141221890303714
2026-07-22 16:00:00+00:00,QQQ,False,False,1.0
2026-07-22 16:00:00+00:00,SPY,False,False,1.0
2026-07-22 16:00:00+00:00,AAPL,False,False,1.0
2026-07-22 16:00:00+00:00,TSLA,False,False,0.7359049043665027
2026-07-22 20:00:00+00:00,QQQ,False,False,1.0
2026-07-22 20:00:00+00:00,SPY,False,False,1.0
2026-07-22 20:00:00+00:00,AAPL,False,False,1.0
2026-07-22 20:00:00+00:00,TSLA,False,True,0.741495715169668
2026-07-23 00:00:00+00:00,QQQ,False,False,1.0
2026-07-23 00:00:00+00:00,SPY,False,False,1.0
2026-07-23 00:00:00+00:00,AAPL,False,False,1.0
2026-07-23 00:00:00+00:00,TSLA,False,True,0.5620846268228458
2026-07-23 04:00:00+00:00,QQQ,False,False,1.0
2026-07-23 04:00:00+00:00,SPY,False,False,1.0
2026-07-23 04:00:00+00:00,TSLA,False,False,0.5793194748457835
2026-07-23 08:00:00+00:00,QQQ,False,False,1.0
2026-07-23 08:00:00+00:00,SPY,False,True,1.0
2026-07-23 08:00:00+00:00,AAPL,False,False,1.0
2026-07-23 08:00:00+00:00,TSLA,False,False,0.5804739358717275
2026-07-23 12:00:00+00:00,QQQ,False,False,1.0
2026-07-23 12:00:00+00:00,SPY,False,False,1.0
2026-07-23 12:00:00+00:00,AAPL,False,False,1.0
2026-07-23 16:00:00+00:00,QQQ,False,True,1.0
2026-07-23 16:00:00+00:00,SPY,False,True,1.0
2026-07-23 16:00:00+00:00,AAPL,False,True,1.0
2026-07-23 16:00:00+00:00,TSLA,False,True,0.4116615452598497
2026-07-23 20:00:00+00:00,QQQ,False,False,1.0
2026-07-23 20:00:00+00:00,SPY,False,False,1.0
2026-07-23 20:00:00+00:00,AAPL,False,False,1.0
2026-07-23 20:00:00+00:00,TSLA,False,False,0.4102677554272069
2026-07-24 00:00:00+00:00,QQQ,False,False,1.0
2026-07-24 00:00:00+00:00,SPY,False,False,1.0
2026-07-24 00:00:00+00:00,AAPL,False,False,1.0
2026-07-24 00:00:00+00:00,TSLA,False,False,0.3997198705943772
2026-07-24 04:00:00+00:00,QQQ,False,False,1.0
2026-07-24 04:00:00+00:00,SPY,False,False,1.0
2026-07-24 04:00:00+00:00,AAPL,False,False,1.0
2026-07-24 04:00:00+00:00,TSLA,False,False,0.4055575942762312
2026-07-24 08:00:00+00:00,QQQ,False,False,1.0
2026-07-24 08:00:00+00:00,AAPL,False,False,1.0
